AGRUPAMENTO MODAL;GEOGRAFIA/ TIPO LOJA;LOCALIZAÇÃO/ LOJA;DIA DA PRODUÇÃO;HORÁRIO FINAL DE CORTE PARA PRODUÇÃO;DIA ENTREGA (REAL);FREQUÊNCIA DE ENTREGA;ROTA / DESTINO
DESTINO LOJA;Virtual;677 - MANDAGUACU;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;677
DESTINO LOJA;Virtual;677 - MANDAGUACU;QUARTA-FEIRA;0;quinta-feira;SEMANAL;677
DESTINO LOJA;Virtual;677 - MANDAGUACU;SEXTA-FEIRA;0;sábado;SEMANAL;677
DESTINO LOJA;Virtual;678 - MARIALVA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;678
DESTINO LOJA;Virtual;678 - MARIALVA;QUARTA-FEIRA;0;quarta-feira;SEMANAL;678
DESTINO LOJA;Virtual;678 - MARIALVA;SEXTA-FEIRA;0;sexta-feira;SEMANAL;678
DESTINO LOJA;Virtual;679 - JANDAIA DO SUL;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;679
DESTINO LOJA;Virtual;679 - JANDAIA DO SUL;QUARTA-FEIRA;0;quarta-feira;SEMANAL;679
DESTINO LOJA;Virtual;679 - JANDAIA DO SUL;SEXTA-FEIRA;0;sexta-feira;SEMANAL;679
DESTINO LOJA;Virtual;680 - MATELANDIA;TERÇA-FEIRA;10;quarta-feira;SEMANAL;680
DESTINO LOJA;Virtual;680 - MATELANDIA;QUINTA-FEIRA;10;sexta-feira;SEMANAL;680
DESTINO LOJA;Virtual;680 - MATELANDIA;SÁBADO;13;segunda-feira;SEMANAL;680
DESTINO LOJA;Virtual;683 - MEDIANEIRA;TERÇA-FEIRA;10;quarta-feira;SEMANAL;683
DESTINO LOJA;Virtual;683 - MEDIANEIRA;QUINTA-FEIRA;10;sexta-feira;SEMANAL;683
DESTINO LOJA;Virtual;683 - MEDIANEIRA;SÁBADO;13;segunda-feira;SEMANAL;683
DESTINO LOJA;Virtual;684 - NOVA LONDRINA;QUARTA-FEIRA;18;sexta-feira;SEMANAL;684
DESTINO LOJA;Virtual;684 - NOVA LONDRINA;SÁBADO;13;terça-feira;SEMANAL;684
DESTINO LOJA;Virtual;687 - BANDEIRANTES;SEGUNDA-FEIRA;0;terça-feira;SEMANAL;687
DESTINO LOJA;Virtual;687 - BANDEIRANTES;TERÇA-FEIRA;0;quarta-feira;SEMANAL;687
DESTINO LOJA;Virtual;687 - BANDEIRANTES;SEXTA-FEIRA;0;sábado;SEMANAL;687
DESTINO LOJA;Virtual;692 - ASSIS CHATEAUBRIAND;SEGUNDA-FEIRA;9;quarta-feira;SEMANAL;692
DESTINO LOJA;Virtual;692 - ASSIS CHATEAUBRIAND;QUARTA-FEIRA;9;sexta-feira;SEMANAL;692
DESTINO LOJA;Virtual;692 - ASSIS CHATEAUBRIAND;SEXTA-FEIRA;9;segunda-feira;SEMANAL;692
DESTINO LOJA;Virtual;693 - MANDAGUARI;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;693
DESTINO LOJA;Virtual;693 - MANDAGUARI;QUARTA-FEIRA;0;quarta-feira;SEMANAL;693
DESTINO LOJA;Virtual;693 - MANDAGUARI;SEXTA-FEIRA;0;sexta-feira;SEMANAL;693
DESTINO LOJA;Virtual;694 - PAICANDU;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;694
DESTINO LOJA;Virtual;694 - PAICANDU;QUARTA-FEIRA;0;quarta-feira;SEMANAL;694
DESTINO LOJA;Virtual;694 - PAICANDU;SEXTA-FEIRA;0;sexta-feira;SEMANAL;694
DESTINO LOJA;Virtual;696 - IBAITI;TERÇA-FEIRA;20;quinta-feira;SEMANAL;696
DESTINO LOJA;Virtual;696 - IBAITI;QUINTA-FEIRA;20;sábado;SEMANAL;696
DESTINO LOJA;Virtual;696 - IBAITI;SÁBADO;16;terça-feira;SEMANAL;696
DESTINO LOJA;Virtual;698 - COLORADO;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;698
DESTINO LOJA;Virtual;698 - COLORADO;QUINTA-FEIRA;0;quinta-feira;SEMANAL;698
DESTINO LOJA;Virtual;961 - ROLANDIA;SEGUNDA-FEIRA;0;segunda-feira;SEMANAL;961
DESTINO LOJA;Virtual;961 - ROLANDIA;QUINTA-FEIRA;0;quinta-feira;SEMANAL;961
RODO;LOCAL;094-ADAMANTINA;TERÇA-FEIRA;17;quinta-feira;SEMANAL;094-ADAMANTINA LOCAL
RODO;LOCAL;094-ADAMANTINA;QUINTA-FEIRA;17;sábado;SEMANAL;094-ADAMANTINA LOCAL
RODO;LOCAL;094-ADAMANTINA;SÁBADO;13;terça-feira;SEMANAL;094-ADAMANTINA LOCAL
RODO;LOCAL;094-AP DO TABOADO;TERÇA-FEIRA;6;quinta-feira;SEMANAL;094-AP DO TABOADO LOCAL
RODO;LOCAL;094-AP DO TABOADO;QUINTA-FEIRA;6;sábado;SEMANAL;094-AP DO TABOADO LOCAL
RODO;LOCAL;094-AP DO TABOADO;SÁBADO;0;terça-feira;SEMANAL;094-AP DO TABOADO LOCAL
RODO;LOCAL;094-ILHA SOLTEIRA;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-ILHA SOLTEIRA LOCAL
RODO;LOCAL;094-ILHA SOLTEIRA;QUARTA-FEIRA;17;sexta-feira;SEMANAL;094-ILHA SOLTEIRA LOCAL
RODO;LOCAL;094-ILHA SOLTEIRA;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-ILHA SOLTEIRA LOCAL
RODO;LOCAL;094-LUCELIA;TERÇA-FEIRA;17;quinta-feira;SEMANAL;094-LUCELIA LOCAL
RODO;LOCAL;094-LUCELIA;QUINTA-FEIRA;17;sábado;SEMANAL;094-LUCELIA LOCAL
RODO;LOCAL;094-LUCELIA;SÁBADO;13;terça-feira;SEMANAL;094-LUCELIA LOCAL
RODO;LOCAL;094-MARECHAL CANDIDO RONDON;SEGUNDA-FEIRA;12;quarta-feira;SEMANAL;094-MARECHAL CANDIDO RONDON LOCAL
RODO;LOCAL;094-MARECHAL CANDIDO RONDON;QUARTA-FEIRA;12;sexta-feira;SEMANAL;094-MARECHAL CANDIDO RONDON LOCAL
RODO;LOCAL;094-MARECHAL CANDIDO RONDON;SEXTA-FEIRA;12;segunda-feira;SEMANAL;094-MARECHAL CANDIDO RONDON LOCAL
RODO;LOCAL;094-PEREIRA BARRETO A;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-PEREIRA BARRETO A LOCAL
RODO;LOCAL;094-PEREIRA BARRETO A;QUINTA-FEIRA;14;sábado;SEMANAL;094-PEREIRA BARRETO A LOCAL
RODO;LOCAL;094-PEREIRA BARRETO A;SÁBADO;6;terça-feira;SEMANAL;094-PEREIRA BARRETO A LOCAL
RODO;LOCAL;094-PEREIRA BARRETO B;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-PEREIRA BARRETO B LOCAL
RODO;LOCAL;094-PEREIRA BARRETO B;QUINTA-FEIRA;14;sábado;SEMANAL;094-PEREIRA BARRETO B LOCAL
RODO;LOCAL;094-PEREIRA BARRETO B;SÁBADO;6;terça-feira;SEMANAL;094-PEREIRA BARRETO B LOCAL
RODO;LOCAL;094-PEREIRA BARRETO C;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-PEREIRA BARRETO C LOCAL
RODO;LOCAL;094-PEREIRA BARRETO C;QUINTA-FEIRA;14;sábado;SEMANAL;094-PEREIRA BARRETO C LOCAL
RODO;LOCAL;094-PEREIRA BARRETO C;SÁBADO;6;terça-feira;SEMANAL;094-PEREIRA BARRETO C LOCAL
RODO;LOCAL;094-PEREIRA BARRETO D;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-PEREIRA BARRETO D LOCAL
RODO;LOCAL;094-PEREIRA BARRETO D;QUINTA-FEIRA;14;sábado;SEMANAL;094-PEREIRA BARRETO D LOCAL
RODO;LOCAL;094-PEREIRA BARRETO D;SÁBADO;6;terça-feira;SEMANAL;094-PEREIRA BARRETO D LOCAL
RODO;LOCAL;094-PEREIRA BARRETO E;TERÇA-FEIRA;10;quinta-feira;SEMANAL;094-PEREIRA BARRETO E LOCAL
RODO;LOCAL;094-PEREIRA BARRETO E;QUINTA-FEIRA;14;sábado;SEMANAL;094-PEREIRA BARRETO E LOCAL
RODO;LOCAL;094-PEREIRA BARRETO E;SÁBADO;6;terça-feira;SEMANAL;094-PEREIRA BARRETO E LOCAL
RODO;LOCAL;094-RANCHARIA;SEGUNDA-FEIRA;18;quarta-feira;SEMANAL;094-RANCHARIA LOCAL
RODO;LOCAL;094-RANCHARIA;QUARTA-FEIRA;18;sexta-feira;SEMANAL;094-RANCHARIA LOCAL
RODO;LOCAL;094-RANCHARIA;SEXTA-FEIRA;18;segunda-feira;SEMANAL;094-RANCHARIA LOCAL
RODO;LOCAL - D2;094-MARILIA A;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA A LOCAL - D2
RODO;LOCAL - D2;094-MARILIA A;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA A LOCAL - D2
RODO;LOCAL - D2;094-MARILIA A;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA A LOCAL - D2
RODO;LOCAL - D2;094-MARILIA A;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA A LOCAL - D2
RODO;LOCAL - D2;094-MARILIA A;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA A LOCAL - D2
RODO;LOCAL - D2;094-MARILIA B;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA B LOCAL - D2
RODO;LOCAL - D2;094-MARILIA B;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA B LOCAL - D2
RODO;LOCAL - D2;094-MARILIA B;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA B LOCAL - D2
RODO;LOCAL - D2;094-MARILIA B;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA B LOCAL - D2
RODO;LOCAL - D2;094-MARILIA B;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA B LOCAL - D2
RODO;LOCAL - D2;094-MARILIA C;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA C LOCAL - D2
RODO;LOCAL - D2;094-MARILIA C;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA C LOCAL - D2
RODO;LOCAL - D2;094-MARILIA C;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA C LOCAL - D2
RODO;LOCAL - D2;094-MARILIA C;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA C LOCAL - D2
RODO;LOCAL - D2;094-MARILIA C;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA C LOCAL - D2
RODO;LOCAL - D2;094-MARILIA D;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA D LOCAL - D2
RODO;LOCAL - D2;094-MARILIA D;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA D LOCAL - D2
RODO;LOCAL - D2;094-MARILIA D;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA D LOCAL - D2
RODO;LOCAL - D2;094-MARILIA D;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA D LOCAL - D2
RODO;LOCAL - D2;094-MARILIA D;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA D LOCAL - D2
RODO;LOCAL - D2;094-MARILIA E;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA E LOCAL - D2
RODO;LOCAL - D2;094-MARILIA E;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA E LOCAL - D2
RODO;LOCAL - D2;094-MARILIA E;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA E LOCAL - D2
RODO;LOCAL - D2;094-MARILIA E;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA E LOCAL - D2
RODO;LOCAL - D2;094-MARILIA E;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA E LOCAL - D2
RODO;LOCAL - D2;094-MARILIA F;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA F LOCAL - D2
RODO;LOCAL - D2;094-MARILIA F;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA F LOCAL - D2
RODO;LOCAL - D2;094-MARILIA F;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA F LOCAL - D2
RODO;LOCAL - D2;094-MARILIA F;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA F LOCAL - D2
RODO;LOCAL - D2;094-MARILIA F;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA F LOCAL - D2
RODO;LOCAL - D2;094-MARILIA G;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA G LOCAL - D2
RODO;LOCAL - D2;094-MARILIA G;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA G LOCAL - D2
RODO;LOCAL - D2;094-MARILIA G;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA G LOCAL - D2
RODO;LOCAL - D2;094-MARILIA G;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA G LOCAL - D2
RODO;LOCAL - D2;094-MARILIA G;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA G LOCAL - D2
RODO;LOCAL - D2;094-MARILIA H;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA H LOCAL - D2
RODO;LOCAL - D2;094-MARILIA H;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA H LOCAL - D2
RODO;LOCAL - D2;094-MARILIA H;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA H LOCAL - D2
RODO;LOCAL - D2;094-MARILIA H;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA H LOCAL - D2
RODO;LOCAL - D2;094-MARILIA H;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA H LOCAL - D2
RODO;LOCAL - D2;094-MARILIA I;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA I LOCAL - D2
RODO;LOCAL - D2;094-MARILIA I;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA I LOCAL - D2
RODO;LOCAL - D2;094-MARILIA I;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA I LOCAL - D2
RODO;LOCAL - D2;094-MARILIA I;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA I LOCAL - D2
RODO;LOCAL - D2;094-MARILIA I;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA I LOCAL - D2
RODO;LOCAL - D2;094-MARILIA J;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA J LOCAL - D2
RODO;LOCAL - D2;094-MARILIA J;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA J LOCAL - D2
RODO;LOCAL - D2;094-MARILIA J;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA J LOCAL - D2
RODO;LOCAL - D2;094-MARILIA J;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA J LOCAL - D2
RODO;LOCAL - D2;094-MARILIA J;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA J LOCAL - D2
RODO;LOCAL - D2;094-MARILIA K;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA K LOCAL - D2
RODO;LOCAL - D2;094-MARILIA K;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA K LOCAL - D2
RODO;LOCAL - D2;094-MARILIA K;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA K LOCAL - D2
RODO;LOCAL - D2;094-MARILIA K;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA K LOCAL - D2
RODO;LOCAL - D2;094-MARILIA K;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA K LOCAL - D2
RODO;LOCAL - D2;094-MARILIA L;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA L LOCAL - D2
RODO;LOCAL - D2;094-MARILIA L;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA L LOCAL - D2
RODO;LOCAL - D2;094-MARILIA L;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA L LOCAL - D2
RODO;LOCAL - D2;094-MARILIA L;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA L LOCAL - D2
RODO;LOCAL - D2;094-MARILIA L;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA L LOCAL - D2
RODO;LOCAL - D2;094-MARILIA M;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA M LOCAL - D2
RODO;LOCAL - D2;094-MARILIA M;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA M LOCAL - D2
RODO;LOCAL - D2;094-MARILIA M;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA M LOCAL - D2
RODO;LOCAL - D2;094-MARILIA M;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA M LOCAL - D2
RODO;LOCAL - D2;094-MARILIA M;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA M LOCAL - D2
RODO;LOCAL - D2;094-MARILIA N;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA N LOCAL - D2
RODO;LOCAL - D2;094-MARILIA N;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA N LOCAL - D2
RODO;LOCAL - D2;094-MARILIA N;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA N LOCAL - D2
RODO;LOCAL - D2;094-MARILIA N;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA N LOCAL - D2
RODO;LOCAL - D2;094-MARILIA N;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA N LOCAL - D2
RODO;LOCAL - D2;094-MARILIA O;SEGUNDA-FEIRA;17;terça-feira;SEMANAL;094-MARILIA O LOCAL - D2
RODO;LOCAL - D2;094-MARILIA O;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-MARILIA O LOCAL - D2
RODO;LOCAL - D2;094-MARILIA O;QUARTA-FEIRA;17;quinta-feira;SEMANAL;094-MARILIA O LOCAL - D2
RODO;LOCAL - D2;094-MARILIA O;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-MARILIA O LOCAL - D2
RODO;LOCAL - D2;094-MARILIA O;SEXTA-FEIRA;17;sábado;SEMANAL;094-MARILIA O LOCAL - D2
RODO;LOCAL - D3;094-ANDRADINA A;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA A LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA A;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA A LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA A;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA A LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA B;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA B LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA B;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA B LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA B;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA B LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA C;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA C LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA C;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA C LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA C;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA C LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA D;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA D LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA D;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA D LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA D;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA D LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA E;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA E LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA E;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA E LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA E;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA E LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA F;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA F LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA F;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA F LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA F;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA F LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA G;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA G LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA G;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA G LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA G;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA G LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA H;TERÇA-FEIRA;10;quarta-feira;SEMANAL;094-ANDRADINA H LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA H;QUINTA-FEIRA;14;sexta-feira;SEMANAL;094-ANDRADINA H LOCAL - D3
RODO;LOCAL - D3;094-ANDRADINA H;SÁBADO;6;segunda-feira;SEMANAL;094-ANDRADINA H LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI A;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI A LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI A;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI A LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI A;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI A LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI B;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI B LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI B;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI B LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI B;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI B LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI C;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI C LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI C;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI C LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI C;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI C LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI D;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI D LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI D;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI D LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI D;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI D LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI E;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI E LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI E;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI E LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI E;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI E LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI F;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI F LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI F;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI F LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI F;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI F LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI G;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI G LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI G;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI G LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI G;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI G LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI H;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI H LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI H;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI H LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI H;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI H LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI I;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI I LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI I;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI I LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI I;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI I LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI J;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-BIRIGUI J LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI J;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-BIRIGUI J LOCAL - D3
RODO;LOCAL - D3;094-BIRIGUI J;SÁBADO;13;segunda-feira;SEMANAL;094-BIRIGUI J LOCAL - D3
RODO;LOCAL - D3;094-GARCA A;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA A LOCAL - D3
RODO;LOCAL - D3;094-GARCA A;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA A LOCAL - D3
RODO;LOCAL - D3;094-GARCA A;QUARTA-FEIRA;17;sexta-feira;SEMANAL;094-GARCA A LOCAL - D3
RODO;LOCAL - D3;094-GARCA A;QUINTA-FEIRA;17;sexta-feira;SEMANAL;094-GARCA A LOCAL - D3
RODO;LOCAL - D3;094-GARCA A;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-GARCA A LOCAL - D3
RODO;LOCAL - D3;094-GARCA B;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA B LOCAL - D3
RODO;LOCAL - D3;094-GARCA B;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA B LOCAL - D3
RODO;LOCAL - D3;094-GARCA B;QUARTA-FEIRA;17;sexta-feira;SEMANAL;094-GARCA B LOCAL - D3
RODO;LOCAL - D3;094-GARCA B;QUINTA-FEIRA;17;sábado;SEMANAL;094-GARCA B LOCAL - D3
RODO;LOCAL - D3;094-GARCA B;SEXTA-FEIRA;17;segunda-feira;SEMANAL;094-GARCA B LOCAL - D3
RODO;LOCAL - D3;094-GARCA C;SEGUNDA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA C LOCAL - D3
RODO;LOCAL - D3;094-GARCA C;TERÇA-FEIRA;17;quarta-feira;SEMANAL;094-GARCA C LOCAL - D3
